model,device,lr,batch_size,epochs,use_inpainter,train_loss,val_loss,iid_val_iou,iid_test_iou,ood_iou,consistency,epoch
FPN,cuda,[1e-05],8,300,True,0.8303545820713043,0.7427227947115899,0.2621625959873199,0.26881707,0.0802121981978416,0.4709655645489693,0.0
FPN,cuda,[1e-05],8,300,True,0.7770636433362961,0.7030640178918839,0.3439562618732452,0.3611902892589569,0.1161682829260826,0.4661159008741379,1.0
FPN,cuda,[9.990133642141359e-06],8,300,True,0.7435385978221893,0.6701071655750275,0.4596218764781952,0.4878464639186859,0.1600470691919326,0.4438985922932624,2.0
FPN,cuda,[9.960573506572391e-06],8,300,True,0.7104278635978699,0.6464947929978371,0.5664561986923218,0.6028201580047607,0.1991859674453735,0.4219119134545326,3.0
FPN,cuda,[9.911436253643445e-06],8,300,True,0.6872228503227233,0.6466322511434555,0.5516100525856018,0.5911659002304077,0.2170892506837844,0.4206531524658203,4.0
FPN,cuda,[9.842915805643156e-06],8,300,True,0.6690713828802108,0.6267871925234795,0.642133355140686,0.6748855113983154,0.2484785169363021,0.4144291841983795,5.0
FPN,cuda,[9.755282581475769e-06],8,300,True,0.6509852087497712,0.6266694098711014,0.6414968371391296,0.6812043190002441,0.2689034938812256,0.410894703567028,6.0
FPN,cuda,[9.648882429441258e-06],8,300,True,0.6367884016036988,0.6175956171751023,0.689741849899292,0.7148729562759399,0.2873925268650055,0.4077664163708686,7.0
FPN,cuda,[9.524135262330098e-06],8,300,True,0.6237850004434585,0.6128518891334533,0.6710216999053955,0.7023034691810608,0.2884397208690643,0.414613182246685,8.0
FPN,cuda,[9.381533400219319e-06],8,300,True,0.6124589085578919,0.6151887542009353,0.6549802422523499,0.6838095188140869,0.301156222820282,0.4113682487607002,9.0
FPN,cuda,[9.221639627510076e-06],8,300,True,0.5986183685064316,0.6081953266263008,0.6755079627037048,0.7023563981056213,0.3149175941944122,0.418367580473423,10.0
FPN,cuda,[9.045084971874738e-06],8,300,True,0.5877608627080917,0.5967570704221725,0.7211535573005676,0.7329282164573669,0.3303749561309814,0.420327498614788,11.0
FPN,cuda,[8.852566213878947e-06],8,300,True,0.5832643014192581,0.5973903912305832,0.6676295399665833,0.7002599835395813,0.3156746029853821,0.4258155456185341,12.0
FPN,cuda,[8.644843137107058e-06],8,300,True,0.5577146762609482,0.5899289187788963,0.7398889064788818,0.7632390856742859,0.3512389957904815,0.4240940746665,13.0
FPN,cuda,[8.422735529643445e-06],8,300,True,0.5501629763841629,0.5823777274787426,0.7412384152412415,0.7587787508964539,0.3630916774272918,0.428613251298666,14.0
FPN,cuda,[8.18711994874345e-06],8,300,True,0.5463084053993225,0.5889221620559693,0.7188525199890137,0.7445732355117798,0.3453099429607391,0.4255028131604195,15.0
FPN,cuda,[7.938926261462368e-06],8,300,True,0.5413826549053192,0.5829200515151024,0.7195919156074524,0.7566961646080017,0.3485206365585327,0.4304310804605484,16.0
FPN,cuda,[7.679133974894984e-06],8,300,True,0.5299022305011749,0.5736642871797085,0.7424775958061218,0.7729493975639343,0.3527003228664398,0.4338379593193531,17.0
